s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,action,next_s0,next_s1,next_s2,next_s3,next_s4,next_s5,next_s6,next_s7,next_s8,next_s9,next_s10,next_s11,next_s12,next_s13,next_s14,next_s15,next_s16,next_s17,next_s18,next_s19,next_s20,next_s21,next_s22,next_s23,next_s24,next_s25,next_s26,next_s27,next_s28,next_s29,next_s30,next_s31,next_s32,next_s33,reward
4.0,0.001702,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001701,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001701,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001698,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001715,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,2,4.0,0.001753,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001752,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001751,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001748,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001766,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,0.0
4.0,0.001702,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001701,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001701,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001698,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001715,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,3,4.0,0.001771,0.09113311767578125,5000.0,5.0,1.0,4.0,0.00177,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001769,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001766,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001783,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,0.0
4.0,0.001702,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001701,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001701,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001698,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001715,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,4,4.0,0.001788,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001787,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001787,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001784,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001801,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,0.0
5.0,7e-06,0.09113311767578125,5000.0,5.0,1.0,5.0,8e-06,0.09113311767578125,5000.0,5.0,1.0,5.0,8e-06,0.09113311767578125,5000.0,5.0,1.0,5.0,8e-06,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001825,0.09113311767578125,5000.0,5.0,1.0,5.0,0.0,12.0,0.0,0,5.0,2.7e-05,0.09113311767578125,5000.0,5.0,1.0,5.0,2.8e-05,0.09113311767578125,5000.0,5.0,1.0,5.0,2.8e-05,0.09113311767578125,5000.0,5.0,1.0,5.0,2.8e-05,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001845,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,-0.25
5.0,7e-06,0.09113311767578125,5000.0,5.0,1.0,5.0,8e-06,0.09113311767578125,5000.0,5.0,1.0,5.0,8e-06,0.09113311767578125,5000.0,5.0,1.0,5.0,8e-06,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001825,0.09113311767578125,5000.0,5.0,1.0,5.0,0.0,12.0,0.0,1,5.0,4.5e-05,0.09113311767578125,5000.0,5.0,1.0,5.0,4.6e-05,0.09113311767578125,5000.0,5.0,1.0,5.0,4.6e-05,0.09113311767578125,5000.0,5.0,1.0,5.0,4.7e-05,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001863,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,-0.25
5.0,7e-06,0.09113311767578125,5000.0,5.0,1.0,5.0,8e-06,0.09113311767578125,5000.0,5.0,1.0,5.0,8e-06,0.09113311767578125,5000.0,5.0,1.0,5.0,8e-06,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001825,0.09113311767578125,5000.0,5.0,1.0,5.0,0.0,12.0,0.0,2,5.0,6.3e-05,0.09113311767578125,5000.0,5.0,1.0,5.0,6.4e-05,0.09113311767578125,5000.0,5.0,1.0,5.0,6.4e-05,0.09113311767578125,5000.0,5.0,1.0,5.0,6.4e-05,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001881,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,-0.25
5.0,7e-06,0.09113311767578125,5000.0,5.0,1.0,5.0,8e-06,0.09113311767578125,5000.0,5.0,1.0,5.0,8e-06,0.09113311767578125,5000.0,5.0,1.0,5.0,8e-06,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001825,0.09113311767578125,5000.0,5.0,1.0,5.0,0.0,12.0,0.0,3,5.0,8.1e-05,0.09113311767578125,5000.0,5.0,1.0,5.0,8.2e-05,0.09113311767578125,5000.0,5.0,1.0,5.0,8.2e-05,0.09113311767578125,5000.0,5.0,1.0,5.0,8.2e-05,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001899,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,-0.25
5.0,7e-06,0.09113311767578125,5000.0,5.0,1.0,5.0,8e-06,0.09113311767578125,5000.0,5.0,1.0,5.0,8e-06,0.09113311767578125,5000.0,5.0,1.0,5.0,8e-06,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001825,0.09113311767578125,5000.0,5.0,1.0,5.0,0.0,12.0,0.0,4,5.0,9.9e-05,0.09113311767578125,5000.0,5.0,1.0,5.0,0.0001,0.09113311767578125,5000.0,5.0,1.0,5.0,9.9e-05,0.09113311767578125,5000.0,5.0,1.0,5.0,0.0001,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001917,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,-0.25
5.0,0.000119,0.09113311767578125,5000.0,5.0,1.0,5.0,0.00012,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000119,0.09113311767578125,5000.0,5.0,1.0,5.0,0.00012,0.09113311767578125,5000.0,5.0,1.0,3.0,0.002094,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,0,5.0,0.000138,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000139,0.09113311767578125,5000.0,5.0,1.0,5.0,0.00014,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000141,0.09113311767578125,5000.0,5.0,1.0,3.0,0.002115,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.000119,0.09113311767578125,5000.0,5.0,1.0,5.0,0.00012,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000119,0.09113311767578125,5000.0,5.0,1.0,5.0,0.00012,0.09113311767578125,5000.0,5.0,1.0,3.0,0.002094,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,1,5.0,0.000163,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000164,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000165,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000166,0.09113311767578125,5000.0,5.0,1.0,3.0,0.00214,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.000119,0.09113311767578125,5000.0,5.0,1.0,5.0,0.00012,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000119,0.09113311767578125,5000.0,5.0,1.0,5.0,0.00012,0.09113311767578125,5000.0,5.0,1.0,3.0,0.002094,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,2,5.0,0.000184,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000185,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000184,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000185,0.09113311767578125,5000.0,5.0,1.0,3.0,0.002159,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.000119,0.09113311767578125,5000.0,5.0,1.0,5.0,0.00012,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000119,0.09113311767578125,5000.0,5.0,1.0,5.0,0.00012,0.09113311767578125,5000.0,5.0,1.0,3.0,0.002094,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,3,5.0,0.000202,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000203,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000202,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000203,0.09113311767578125,5000.0,5.0,1.0,3.0,0.002177,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.000119,0.09113311767578125,5000.0,5.0,1.0,5.0,0.00012,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000119,0.09113311767578125,5000.0,5.0,1.0,5.0,0.00012,0.09113311767578125,5000.0,5.0,1.0,3.0,0.002094,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,4,5.0,0.00022,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000221,0.09113311767578125,5000.0,5.0,1.0,5.0,0.00022,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000221,0.09113311767578125,5000.0,5.0,1.0,3.0,0.002195,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.00024,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000241,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000241,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000241,0.09113311767578125,5000.0,5.0,1.0,3.0,0.002211,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,0,5.0,0.000259,0.09113311767578125,5000.0,5.0,1.0,5.0,0.00026,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000259,0.09113311767578125,5000.0,5.0,1.0,5.0,0.00026,0.09113311767578125,5000.0,5.0,1.0,3.0,0.00223,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.00024,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000241,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000241,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000241,0.09113311767578125,5000.0,5.0,1.0,3.0,0.002211,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,1,5.0,0.000279,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000281,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000281,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000282,0.09113311767578125,5000.0,5.0,1.0,3.0,0.002252,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.00024,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000241,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000241,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000241,0.09113311767578125,5000.0,5.0,1.0,3.0,0.002211,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,2,5.0,0.0003,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000301,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000301,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000301,0.09113311767578125,5000.0,5.0,1.0,3.0,0.002271,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.00024,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000241,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000241,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000241,0.09113311767578125,5000.0,5.0,1.0,3.0,0.002211,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,3,5.0,0.000319,0.09113311767578125,5000.0,5.0,1.0,5.0,0.00032,0.09113311767578125,5000.0,5.0,1.0,5.0,0.00032,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000321,0.09113311767578125,5000.0,5.0,1.0,3.0,0.002291,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.00024,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000241,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000241,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000241,0.09113311767578125,5000.0,5.0,1.0,3.0,0.002211,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,4,5.0,0.000341,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000343,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000343,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000344,0.09113311767578125,5000.0,5.0,1.0,3.0,0.002314,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.000363,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000364,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000364,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000365,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002216,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,0,5.0,0.000383,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000383,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000383,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000384,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002236,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.000363,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000364,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000364,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000365,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002216,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,1,5.0,0.000401,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000402,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000402,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000403,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002255,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.000363,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000364,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000364,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000365,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002216,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,2,5.0,0.00042,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000421,0.09113311767578125,5000.0,5.0,1.0,5.0,0.00042,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000421,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002273,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.000363,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000364,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000364,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000365,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002216,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,3,5.0,0.000438,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000439,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000438,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000439,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002291,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.000363,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000364,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000364,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000365,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002216,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,4,5.0,0.000456,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000457,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000457,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000459,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002311,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.000481,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000482,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000482,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000483,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002331,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,0,5.0,0.000501,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000502,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000501,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000502,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002351,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.000481,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000482,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000482,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000483,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002331,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,1,5.0,0.000519,0.09113311767578125,5000.0,5.0,1.0,5.0,0.00052,0.09113311767578125,5000.0,5.0,1.0,5.0,0.00052,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000521,0.09113311767578125,5000.0,5.0,1.0,4.0,0.00237,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.000481,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000482,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000482,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000483,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002331,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,2,5.0,0.000538,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000539,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000539,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000539,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002388,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.000481,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000482,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000482,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000483,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002331,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,3,5.0,0.000556,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000557,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000557,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000557,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002406,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.000481,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000482,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000482,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000483,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002331,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,4,5.0,0.000577,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000579,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000579,0.09113311767578125,5000.0,5.0,1.0,5.0,0.00058,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002429,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.000604,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000606,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000606,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000607,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002453,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,0,5.0,0.000625,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000626,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000626,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000627,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002473,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.000604,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000606,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000606,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000607,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002453,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,1,5.0,0.000648,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000649,0.09113311767578125,5000.0,5.0,1.0,5.0,0.00065,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000651,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002498,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.000604,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000606,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000606,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000607,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002453,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,2,5.0,0.000672,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000673,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000672,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000673,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002519,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.000604,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000606,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000606,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000607,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002453,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,3,5.0,0.000691,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000692,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000691,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000692,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002538,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.000604,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000606,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000606,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000607,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002453,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,4,5.0,0.00071,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000711,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000711,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000712,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002557,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.000731,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000732,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000732,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000733,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002574,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,0,5.0,0.000751,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000752,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000751,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000752,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002594,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.000731,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000732,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000732,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000733,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002574,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,1,5.0,0.000771,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000772,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000773,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000774,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002616,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.000731,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000732,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000732,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000733,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002574,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,2,5.0,0.000796,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000797,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000798,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000799,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002641,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.000731,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000732,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000732,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000733,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002574,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,3,5.0,0.000818,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000819,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000818,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000819,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002661,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
5.0,0.000731,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000732,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000732,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000733,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002574,0.0027608871459960938,500.0,3.0,1.0,5.0,1.0,11.0,0.08333333333333333,4,5.0,0.000875,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000884,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000885,0.09113311767578125,5000.0,5.0,1.0,5.0,0.000886,0.09113311767578125,5000.0,5.0,1.0,4.0,0.002728,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,-0.16666666666666669
